graph_id,model,graph_seed,sampler,sample_frac,rep_seed,degree_JS,clustering_JS,betweenness_JS,re_avg_shortest_path_lcc,re_avg_clustering,re_avg_degree,is_pareto
WS_n5000_s0,WS,0,metropolis_hastings_rw,0.5,8,0.3592724287005058,0.0933848551275639,0.1349551990438413,0.1907991663470612,0.0495954921226539,0.37936,True
ER_n5000_s15,ER,15,random_edge,0.05,15002,0.6498278481883498,0.0304022763962478,0.0620130008343728,1.375927581577094,1.0,0.840698661707031,True
ER_n5000_s15,ER,15,snowball,0.05,15007,0.5170602010208045,0.025375186337911,0.0450256602106333,0.063635540029174,17.951526312303532,0.7557918570331136,True
ER_n5000_s15,ER,15,snowball,0.1,15007,0.482947375687336,0.0169363057680998,0.0542528498417221,0.1688864183273974,8.230581455644074,0.7137427728136498,True
ER_n5000_s15,ER,15,random_edge,0.2,15002,0.5175672601294747,0.0115490794747542,0.2792374208583068,0.6534624213487226,0.0169174871786742,0.6902923219989487,True
ER_n5000_s15,ER,15,random_node,0.3,15008,0.5064693503190978,0.0092827216850015,0.1774259725771477,0.709289343682203,0.0097109254367616,0.7088909554037116,True
ER_n5000_s15,ER,15,random_edge,0.3,15004,0.418877235241421,0.007233118728386,0.2273070066425639,0.3827802907464492,0.0179250487370964,0.590830065095217,True
ER_n5000_s15,ER,15,random_node,0.5,15003,0.2993978862625241,0.0195085443344823,0.1110943242931292,0.2770798225959394,0.00116849443375,0.5009097157643634,True
ER_n5000_s15,ER,15,snowball,0.5,15000,0.1538574076427453,0.003541111241587,0.0730074665403849,0.0996534459083164,0.8354202188358857,0.3502607851857842,True
ER_n5000_s15,ER,15,snowball,0.5,15001,0.1571897387113503,0.0020969249566548,0.0713695459778945,0.100141342870772,0.5693683793996533,0.3538187846197388,True
ER_n5000_s15,ER,15,snowball,0.5,15002,0.1593091888145417,0.0103085216695802,0.0679973602632194,0.0993454917421448,0.122804260170319,0.3557595115837141,True
ER_n5000_s15,ER,15,snowball,0.5,15006,0.156580413446625,0.002540461969713,0.0637512034828885,0.0950955142618699,0.27489509763219,0.3521206485262604,True
ER_n5000_s15,ER,15,snowball,0.5,15008,0.1579662897205213,0.0105485232335296,0.0738978609507658,0.1013969849954696,0.0533431994919866,0.353091012008248,True
ER_n5000_s15,ER,15,snowball,0.5,15009,0.1543594578623746,0.0113966605179284,0.065961421242776,0.0953017862105723,0.1694732016014332,0.3515546031617677,True
ER_n5000_s15,ER,15,random_walk,0.5,15000,0.1993926270884571,0.0016330159570236,0.1024504912656895,0.1515876182896596,0.1852360305823197,0.3855173250313347,True
ER_n5000_s15,ER,15,preferential_random_walk,0.5,15001,0.1720682862204062,0.0169968998582772,0.1059355532327656,0.1199191571656325,0.0460375734168657,0.3514737395382686,True
ER_n5000_s15,ER,15,preferential_random_walk,0.5,15002,0.1660396709381715,0.0164311444527896,0.0956851067060906,0.1165296766317576,0.3902416920615635,0.3475114219868193,True
ER_n5000_s15,ER,15,preferential_random_walk,0.5,15003,0.1617314320437433,0.0112524349459069,0.1025725041789127,0.111829063616477,0.2729554873312341,0.3420935592123883,True
ER_n5000_s15,ER,15,preferential_random_walk,0.5,15005,0.1430972466770188,0.0128332957643568,0.095969269760972,0.0961590181853289,0.0543371759857586,0.3237375166781223,True
ER_n5000_s15,ER,15,preferential_random_walk,0.5,15006,0.1669814824023255,0.0126586372482546,0.0989631809337913,0.1162481614806919,0.1766988336653254,0.3460558767638378,True
ER_n5000_s15,ER,15,preferential_random_walk,0.5,15007,0.1582346499798732,0.0126120941458917,0.1030529918226741,0.1086712451454953,0.2377039180015123,0.3390207415194274,True
ER_n5000_s15,ER,15,preferential_random_walk,0.5,15008,0.1618827548114669,0.0125597417154564,0.0982725470285305,0.1122376373308206,0.2901361733735836,0.3422552864593862,True
BA_n5000_s15,BA,15,random_edge,0.5,15000,0.0288536051343903,0.0104956265683332,0.008055150967873,0.0004583618945312,0.7068529040841925,0.1754954954954954,True
BA_n5000_s15,BA,15,random_edge,0.5,15001,0.024718504679074,0.008661031414482,0.0100970733384508,0.0024535808292116,0.6193327829593602,0.1617217217217217,True
BA_n5000_s15,BA,15,random_edge,0.5,15002,0.023355162595379,0.0106714448929286,0.0081298592347722,0.0028099554825031,0.672266517895586,0.1710910910910912,True
BA_n5000_s15,BA,15,random_edge,0.5,15003,0.0281048833884329,0.0082857584849054,0.0096492082003793,0.002450322207956,0.5625317528394205,0.1766166166166166,True
BA_n5000_s15,BA,15,random_edge,0.5,15004,0.0261159919684986,0.0080871392445705,0.0099889096970253,0.0028188754918663,0.5423925598890552,0.1755850212467564,True
BA_n5000_s15,BA,15,random_edge,0.5,15009,0.022822039427163,0.0087034643840909,0.0100287908655682,0.0016890922937086,0.6103749494238523,0.1584384384384385,True
BA_n5000_s15,BA,15,snowball,0.5,15000,0.0371279572713007,0.0195004459656203,0.0046905932963938,0.044414555796857,1.4694353617004554,0.1760560560560561,True
BA_n5000_s15,BA,15,snowball,0.5,15001,0.0364256777699462,0.0225629928887817,0.0032732634594293,0.0503690781942319,1.5973888905872295,0.1750950950950951,True
BA_n5000_s15,BA,15,snowball,0.5,15004,0.0320791308971073,0.0198310602798181,0.004452623698307,0.0456150532080998,1.527585904819715,0.1686086086086086,True
BA_n5000_s15,BA,15,snowball,0.5,15005,0.0348091282089769,0.0226758439793822,0.0042787538309078,0.0494134675248532,1.6583618262882047,0.1749349349349349,True
BA_n5000_s15,BA,15,snowball,0.5,15007,0.0339975490401438,0.0296761094599718,0.0029184360215936,0.0680129838201585,2.083580297963401,0.1674874874874874,True
BA_n5000_s15,BA,15,snowball,0.5,15008,0.0372428404079176,0.022241309116018,0.0033194381139739,0.0510627705250382,1.6687012953767448,0.1817417417417417,True
BA_n5000_s15,BA,15,random_walk,0.5,15000,0.0289273808750198,0.007469101232489,0.0096211416437628,0.0079647849714552,0.4758431425499502,0.1874274274274275,True
BA_n5000_s15,BA,15,random_walk,0.5,15002,0.0274678531592759,0.0077979235407514,0.0078699439693298,0.0029321783007816,0.6267807217230851,0.1854254254254253,True
BA_n5000_s15,BA,15,random_walk,0.5,15003,0.0257301143762606,0.0082029033200903,0.0091922449963292,0.0010898198503375,0.5782457572975522,0.1721321321321321,True
BA_n5000_s15,BA,15,random_walk,0.5,15005,0.1263808453965882,0.007543821720779,0.0075146087132138,0.0064425943723966,0.4870053623126625,0.1823023023023024,True
BA_n5000_s15,BA,15,random_walk,0.5,15007,0.028539647575558,0.0070669691975815,0.0101513567539407,0.0106091935328461,0.3842376441239882,0.1842242242242243,True
BA_n5000_s15,BA,15,random_walk,0.5,15009,0.0267171596878341,0.0109179978785758,0.00847743167504,0.0009412306768908,0.5555496090469546,0.1799799799799799,True
BA_n5000_s15,BA,15,preferential_random_walk,0.5,15000,0.0217243522957451,0.0099675182669503,0.0077736345391299,0.0186867178715582,0.8164663671134689,0.1405005005005005,True
BA_n5000_s15,BA,15,preferential_random_walk,0.5,15004,0.0228839665480871,0.0124761753643594,0.0092659326183401,0.0282416277504424,0.9110164760258064,0.1348148148148148,True
BA_n5000_s15,BA,15,preferential_random_walk,0.5,15005,0.0234117871090815,0.0123594585620634,0.0059804003481542,0.0275982016455976,0.8825370052044256,0.1387387387387388,True
BA_n5000_s15,BA,15,preferential_random_walk,0.5,15006,0.0216948362480446,0.0139139028106659,0.0090509468205536,0.0255483339033637,1.08660927434681,0.1342542542542543,True
BA_n5000_s15,BA,15,preferential_random_walk,0.5,15007,0.0237920029725058,0.01361443408092,0.007278406550117,0.0270178384799172,1.0020691242702957,0.1376176176176176,True
BA_n5000_s15,BA,15,preferential_random_walk,0.5,15008,0.0193093436001116,0.0143744306182438,0.0058055329798909,0.0272036209780681,0.9220234671258456,0.1321721721721721,True
BA_n5000_s15,BA,15,preferential_random_walk,0.5,15009,0.0215242086433433,0.0113441463828125,0.0074542318188674,0.0237293593748872,0.8712715860504873,0.1390590590590591,True
